"step_idx","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MIN","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MAX","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MIN","9_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MAX"
"363176","724","724","724","2541.7283181519742","2541.7283181519742","2541.7283181519742"
"363885","725","725","725","2574.4819479525017","2574.4819479525017","2574.4819479525017"
"364480","726","726","726","2602.5549186724606","2602.5549186724606","2602.5549186724606"
"365070","727","727","727","2595.616578411516","2595.616578411516","2595.616578411516"
"365393","728","728","728","2600.538531023419","2600.538531023419","2600.538531023419"
"366622","729","729","729","2618.706114837657","2618.706114837657","2618.706114837657"
"366955","730","730","730","2578.1685809512646","2578.1685809512646","2578.1685809512646"
"367225","731","731","731","2579.2407457955064","2579.2407457955064","2579.2407457955064"
"367456","732","732","732","2578.4552225522834","2578.4552225522834","2578.4552225522834"
"368123","733","733","733","2608.012354319144","2608.012354319144","2608.012354319144"
"368373","734","734","734","2604.9153904683653","2604.9153904683653","2604.9153904683653"
"368686","735","735","735","2601.9168218422474","2601.9168218422474","2601.9168218422474"
"369060","736","736","736","2600.708852849429","2600.708852849429","2600.708852849429"
"369485","737","737","737","2606.0186464205613","2606.0186464205613","2606.0186464205613"
"370020","738","738","738","2628.236272029281","2628.236272029281","2628.236272029281"
"370881","739","739","739","2639.275803571688","2639.275803571688","2639.275803571688"
"371244","740","740","740","2634.7623053197512","2634.7623053197512","2634.7623053197512"
"371507","741","741","741","2632.3457633289822","2632.3457633289822","2632.3457633289822"
"372787","742","742","742","2703.104895901899","2703.104895901899","2703.104895901899"
"373098","743","743","743","2700.31719254521","2700.31719254521","2700.31719254521"
"373959","744","744","744","2681.12405467134","2681.12405467134","2681.12405467134"
"374335","745","745","745","2649.622672136564","2649.622672136564","2649.622672136564"
"375363","746","746","746","2667.8202644085836","2667.8202644085836","2667.8202644085836"
"375811","747","747","747","2674.47487570488","2674.47487570488","2674.47487570488"
"376105","748","748","748","2671.077746636586","2671.077746636586","2671.077746636586"
"377018","749","749","749","2709.280137841555","2709.280137841555","2709.280137841555"
"378754","750","750","750","2844.20764945993","2844.20764945993","2844.20764945993"
"380246","751","751","751","2943.3748800661806","2943.3748800661806","2943.3748800661806"
"380578","752","752","752","2791.031359154945","2791.031359154945","2791.031359154945"
"380882","753","753","753","2790.8760802507377","2790.8760802507377","2790.8760802507377"
"381088","754","754","754","2712.82357466883","2712.82357466883","2712.82357466883"
"381743","755","755","755","2745.049579190901","2745.049579190901","2745.049579190901"
"382174","756","756","756","2748.2400236436456","2748.2400236436456","2748.2400236436456"
"382725","757","757","757","2755.706120698611","2755.706120698611","2755.706120698611"
"383120","758","758","758","2762.168883256232","2762.168883256232","2762.168883256232"
"383834","759","759","759","2613.486478600478","2613.486478600478","2613.486478600478"
"384163","760","760","760","2543.759300553864","2543.759300553864","2543.759300553864"
"384544","761","761","761","2547.7755877223854","2547.7755877223854","2547.7755877223854"
"385303","762","762","762","2507.262728280619","2507.262728280619","2507.262728280619"
"385620","763","763","763","2456.545085109981","2456.545085109981","2456.545085109981"
"385961","764","764","764","2449.9275814831567","2449.9275814831567","2449.9275814831567"
"388868","765","765","765","2676.888107664915","2676.888107664915","2676.888107664915"
"389361","766","766","766","2694.8728101676666","2694.8728101676666","2694.8728101676666"
"390382","767","767","767","2739.519145709964","2739.519145709964","2739.519145709964"
"391903","768","768","768","2834.714277772291","2834.714277772291","2834.714277772291"
"392864","769","769","769","2847.460959255551","2847.460959255551","2847.460959255551"
"393384","770","770","770","2859.7333963416","2859.7333963416","2859.7333963416"
"393887","771","771","771","2874.7743939705215","2874.7743939705215","2874.7743939705215"
"394148","772","772","772","2851.197818109433","2851.197818109433","2851.197818109433"
"394460","773","773","773","2611.4126645291667","2611.4126645291667","2611.4126645291667"
"394849","774","774","774","2606.4928969564494","2606.4928969564494","2606.4928969564494"
"395158","775","775","775","2569.9614171244066","2569.9614171244066","2569.9614171244066"
"396854","776","776","776","2662.6169044574945","2662.6169044574945","2662.6169044574945"
"397228","777","777","777","2644.994859599982","2644.994859599982","2644.994859599982"
"399216","778","778","778","2780.8434397752612","2780.8434397752612","2780.8434397752612"
"400319","779","779","779","2775.566805564146","2775.566805564146","2775.566805564146"
"401191","780","780","780","2818.771242885289","2818.771242885289","2818.771242885289"
"401578","781","781","781","2828.176333288494","2828.176333288494","2828.176333288494"
"401971","782","782","782","2839.433025168961","2839.433025168961","2839.433025168961"
"402357","783","783","783","2816.4384688419395","2816.4384688419395","2816.4384688419395"
"404245","784","784","784","2946.930667454343","2946.930667454343","2946.930667454343"
"404752","785","785","785","2963.0022758049126","2963.0022758049126","2963.0022758049126"
"412605","786","786","786","3591.8974970990616","3591.8974970990616","3591.8974970990616"
"417631","787","787","787","3974.713324209873","3974.713324209873","3974.713324209873"
"427631","788","788","788","4742.340063105906","4742.340063105906","4742.340063105906"
"437631","789","789","789","5535.325082688143","5535.325082688143","5535.325082688143"
"441078","790","790","790","5810.001215246179","5810.001215246179","5810.001215246179"
"442777","791","791","791","5946.630750320527","5946.630750320527","5946.630750320527"
"446384","792","792","792","6163.404822339495","6163.404822339495","6163.404822339495"
"447277","793","793","793","6216.510440797515","6216.510440797515","6216.510440797515"
"447766","794","794","794","6189.582320741701","6189.582320741701","6189.582320741701"
"451324","795","795","795","6484.0427468004955","6484.0427468004955","6484.0427468004955"
"452488","796","796","796","6497.1855026165895","6497.1855026165895","6497.1855026165895"
"453888","797","797","797","6585.6582191221","6585.6582191221","6585.6582191221"
"455011","798","798","798","6660.130385790721","6660.130385790721","6660.130385790721"
"465011","799","799","799","7467.302219113769","7467.302219113769","7467.302219113769"
"475011","800","800","800","8197.125964742094","8197.125964742094","8197.125964742094"
"481249","801","801","801","8645.343916237965","8645.343916237965","8645.343916237965"
"486038","802","802","802","9063.868928190535","9063.868928190535","9063.868928190535"
"496038","803","803","803","9976.200208713852","9976.200208713852","9976.200208713852"
"506038","804","804","804","10885.285047978621","10885.285047978621","10885.285047978621"
"515905","805","805","805","11779.85111627636","11779.85111627636","11779.85111627636"
"523905","806","806","806","12510.026237470074","12510.026237470074","12510.026237470074"
"530195","807","807","807","13043.19878150146","13043.19878150146","13043.19878150146"
"540195","808","808","808","13961.671209429855","13961.671209429855","13961.671209429855"
"550195","809","809","809","14870.64880455495","14870.64880455495","14870.64880455495"
"560195","810","810","810","15817.18424914462","15817.18424914462","15817.18424914462"
"564567","811","811","811","16213.067185215978","16213.067185215978","16213.067185215978"
"574567","812","812","812","17138.979559678606","17138.979559678606","17138.979559678606"
"584567","813","813","813","18089.138444321456","18089.138444321456","18089.138444321456"
"594567","814","814","814","19042.77029113378","19042.77029113378","19042.77029113378"
"604567","815","815","815","19790.00595267611","19790.00595267611","19790.00595267611"
"614567","816","816","816","20764.51208851537","20764.51208851537","20764.51208851537"
"624567","817","817","817","21714.16468786607","21714.16468786607","21714.16468786607"
"634567","818","818","818","22644.41084860367","22644.41084860367","22644.41084860367"
"644567","819","819","819","23613.11378509701","23613.11378509701","23613.11378509701"
"654567","820","820","820","24625.480398515392","24625.480398515392","24625.480398515392"
"664567","821","821","821","25631.46001046316","25631.46001046316","25631.46001046316"
"674567","822","822","822","26660.8448274996","26660.8448274996","26660.8448274996"
"684567","823","823","823","27707.51357987636","27707.51357987636","27707.51357987636"
"694567","824","824","824","28748.571605326986","28748.571605326986","28748.571605326986"
"704567","825","825","825","29793.65672687967","29793.65672687967","29793.65672687967"
"714567","826","826","826","30715.01025096254","30715.01025096254","30715.01025096254"
"724567","827","827","827","31755.298269043138","31755.298269043138","31755.298269043138"
"734567","828","828","828","32671.036113184484","32671.036113184484","32671.036113184484"
"744567","829","829","829","33646.51978811364","33646.51978811364","33646.51978811364"
"754567","830","830","830","34665.37255809261","34665.37255809261","34665.37255809261"
"764567","831","831","831","35707.178356878285","35707.178356878285","35707.178356878285"
"774567","832","832","832","36751.20713766276","36751.20713766276","36751.20713766276"
"784567","833","833","833","37810.014633524224","37810.014633524224","37810.014633524224"
"794567","834","834","834","38751.592394209234","38751.592394209234","38751.592394209234"
"804567","835","835","835","39821.79582355668","39821.79582355668","39821.79582355668"
"805412","836","836","836","39252.75609072822","39252.75609072822","39252.75609072822"
"812361","837","837","837","39606.95767299856","39606.95767299856","39606.95767299856"
"822361","838","838","838","39917.09537338977","39917.09537338977","39917.09537338977"
"832361","839","839","839","40197.35595069276","40197.35595069276","40197.35595069276"
"842361","840","840","840","41029.17131532188","41029.17131532188","41029.17131532188"
"852361","841","841","841","42023.66654350912","42023.66654350912","42023.66654350912"
"860169","842","842","842","42578.805710825436","42578.805710825436","42578.805710825436"
"870169","843","843","843","43645.91341283147","43645.91341283147","43645.91341283147"
"880169","844","844","844","44767.63855197227","44767.63855197227","44767.63855197227"
"890169","845","845","845","45590.59966175247","45590.59966175247","45590.59966175247"
"900169","846","846","846","46650.13400931235","46650.13400931235","46650.13400931235"
"910169","847","847","847","47688.97099796943","47688.97099796943","47688.97099796943"
"914360","848","848","848","48091.316829762065","48091.316829762065","48091.316829762065"
"924360","849","849","849","48372.859656515706","48372.859656515706","48372.859656515706"
"934360","850","850","850","48660.201583511225","48660.201583511225","48660.201583511225"
"943720","851","851","851","49172.212087820524","49172.212087820524","49172.212087820524"
"953720","852","852","852","49896.79804222079","49896.79804222079","49896.79804222079"
"959057","853","853","853","49581.74961149167","49581.74961149167","49581.74961149167"
"969057","854","854","854","49782.68802813877","49782.68802813877","49782.68802813877"
"974411","855","855","855","49455.56764755201","49455.56764755201","49455.56764755201"
"984411","856","856","856","49833.696782696505","49833.696782696505","49833.696782696505"
"994411","857","857","857","50403.93573631193","50403.93573631193","50403.93573631193"
"1004411","858","858","858","50637.26819177179","50637.26819177179","50637.26819177179"
"1014411","859","859","859","50828.29333009989","50828.29333009989","50828.29333009989"
"1024411","860","860","860","51023.1283750962","51023.1283750962","51023.1283750962"
"1034411","861","861","861","51771.18052558136","51771.18052558136","51771.18052558136"
"1044411","862","862","862","51935.595312454185","51935.595312454185","51935.595312454185"
"1054411","863","863","863","52138.707127708054","52138.707127708054","52138.707127708054"
"1064411","864","864","864","52336.16612858805","52336.16612858805","52336.16612858805"
"1074411","865","865","865","52515.08835612904","52515.08835612904","52515.08835612904"
"1084411","866","866","866","52679.246498312306","52679.246498312306","52679.246498312306"
"1094411","867","867","867","52807.71685227895","52807.71685227895","52807.71685227895"
"1104411","868","868","868","52955.236112672705","52955.236112672705","52955.236112672705"
"1114411","869","869","869","53103.8486302484","53103.8486302484","53103.8486302484"
"1124411","870","870","870","53237.298515977105","53237.298515977105","53237.298515977105"
"1134411","871","871","871","53394.11831804241","53394.11831804241","53394.11831804241"
"1144411","872","872","872","53545.72479777034","53545.72479777034","53545.72479777034"
"1154411","873","873","873","53678.47167997998","53678.47167997998","53678.47167997998"
"1164411","874","874","874","53791.281292303094","53791.281292303094","53791.281292303094"
"1174411","875","875","875","53901.02861377027","53901.02861377027","53901.02861377027"
"1184411","876","876","876","54024.3948422647","54024.3948422647","54024.3948422647"
"1194411","877","877","877","54115.62155235633","54115.62155235633","54115.62155235633"
"1204411","878","878","878","54193.75101448329","54193.75101448329","54193.75101448329"
"1214411","879","879","879","54292.63596405727","54292.63596405727","54292.63596405727"
"1224411","880","880","880","54392.44745205725","54392.44745205725","54392.44745205725"
"1234411","881","881","881","54503.39717266223","54503.39717266223","54503.39717266223"
"1244411","882","882","882","54606.71151385603","54606.71151385603","54606.71151385603"
"1254411","883","883","883","54699.90642432949","54699.90642432949","54699.90642432949"
"1264411","884","884","884","54784.46633682889","54784.46633682889","54784.46633682889"
"1274411","885","885","885","54875.66963528267","54875.66963528267","54875.66963528267"
"1284411","886","886","886","55973.03469523894","55973.03469523894","55973.03469523894"
"1294411","887","887","887","56395.817977752806","56395.817977752806","56395.817977752806"
"1304411","888","888","888","56473.08550932369","56473.08550932369","56473.08550932369"
"1314411","889","889","889","56520.03025095361","56520.03025095361","56520.03025095361"
"1324411","890","890","890","56612.66420774012","56612.66420774012","56612.66420774012"
"1334411","891","891","891","56666.35867382385","56666.35867382385","56666.35867382385"
"1344411","892","892","892","57013.87793566932","57013.87793566932","57013.87793566932"
"1354411","893","893","893","57093.1421040826","57093.1421040826","57093.1421040826"
"1364411","894","894","894","57164.57949291485","57164.57949291485","57164.57949291485"
"1374411","895","895","895","57234.75429229497","57234.75429229497","57234.75429229497"
"1384411","896","896","896","57282.70117191853","57282.70117191853","57282.70117191853"
"1394411","897","897","897","57350.883034573526","57350.883034573526","57350.883034573526"
"1404411","898","898","898","58083.068351737435","58083.068351737435","58083.068351737435"
"1414411","899","899","899","58119.66040995115","58119.66040995115","58119.66040995115"
"1424411","900","900","900","58166.017190772145","58166.017190772145","58166.017190772145"
"1434411","901","901","901","58317.35375610286","58317.35375610286","58317.35375610286"
"1444411","902","902","902","58353.164605047314","58353.164605047314","58353.164605047314"
"1454411","903","903","903","58950.78142145609","58950.78142145609","58950.78142145609"
"1464411","904","904","904","59034.31741648457","59034.31741648457","59034.31741648457"
"1474411","905","905","905","59643.20175994164","59643.20175994164","59643.20175994164"
"1484411","906","906","906","59752.79091294928","59752.79091294928","59752.79091294928"
"1494411","907","907","907","59842.76409010714","59842.76409010714","59842.76409010714"
"1504411","908","908","908","59904.38487759719","59904.38487759719","59904.38487759719"
"1514411","909","909","909","59984.02653263427","59984.02653263427","59984.02653263427"
"1524411","910","910","910","60057.75813408327","60057.75813408327","60057.75813408327"
"1534411","911","911","911","60144.31017499254","60144.31017499254","60144.31017499254"
"1544411","912","912","912","60224.01443468286","60224.01443468286","60224.01443468286"
"1554411","913","913","913","60309.03631310375","60309.03631310375","60309.03631310375"
"1564411","914","914","914","60378.97645418656","60378.97645418656","60378.97645418656"
"1574411","915","915","915","60452.23144666931","60452.23144666931","60452.23144666931"
"1584411","916","916","916","60531.12118561321","60531.12118561321","60531.12118561321"
"1594411","917","917","917","60617.8080027264","60617.8080027264","60617.8080027264"
"1604411","918","918","918","60684.97423265378","60684.97423265378","60684.97423265378"
"1614411","919","919","919","60779.34616455813","60779.34616455813","60779.34616455813"
"1624411","920","920","920","60854.31824652668","60854.31824652668","60854.31824652668"
"1634411","921","921","921","60925.83396667725","60925.83396667725","60925.83396667725"
"1644411","922","922","922","61014.734470958465","61014.734470958465","61014.734470958465"
"1654411","923","923","923","61129.725840351486","61129.725840351486","61129.725840351486"
"1664411","924","924","924","61241.41524139313","61241.41524139313","61241.41524139313"
"1674411","925","925","925","61371.75592593902","61371.75592593902","61371.75592593902"
"1684411","926","926","926","61490.87603193384","61490.87603193384","61490.87603193384"
"1694411","927","927","927","61632.2281406431","61632.2281406431","61632.2281406431"
"1704411","928","928","928","61798.35333852962","61798.35333852962","61798.35333852962"
"1714411","929","929","929","61948.81218432458","61948.81218432458","61948.81218432458"
"1724411","930","930","930","62092.160330366336","62092.160330366336","62092.160330366336"
"1734411","931","931","931","62243.19819043471","62243.19819043471","62243.19819043471"
"1744411","932","932","932","62355.82693367265","62355.82693367265","62355.82693367265"
"1754411","933","933","933","62459.94447043933","62459.94447043933","62459.94447043933"
"1764411","934","934","934","62626.14310667194","62626.14310667194","62626.14310667194"
"1774411","935","935","935","62708.645857578675","62708.645857578675","62708.645857578675"
"1784411","936","936","936","62811.09810194781","62811.09810194781","62811.09810194781"
"1794411","937","937","937","62920.42617536706","62920.42617536706","62920.42617536706"
"1804411","938","938","938","63058.109066410216","63058.109066410216","63058.109066410216"
"1814411","939","939","939","63143.619657109266","63143.619657109266","63143.619657109266"
"1824411","940","940","940","63255.74129898183","63255.74129898183","63255.74129898183"
"1829101","941","941","941","62669.47574087841","62669.47574087841","62669.47574087841"
"1839101","942","942","942","62815.59773866417","62815.59773866417","62815.59773866417"
"1849101","943","943","943","62932.84216924294","62932.84216924294","62932.84216924294"
"1859101","944","944","944","63015.27598663899","63015.27598663899","63015.27598663899"
"1869101","945","945","945","63130.633277991066","63130.633277991066","63130.633277991066"
"1879101","946","946","946","63200.394745953556","63200.394745953556","63200.394745953556"
"1889101","947","947","947","63316.19722861695","63316.19722861695","63316.19722861695"
"1899101","948","948","948","63420.496137724935","63420.496137724935","63420.496137724935"
"1909101","949","949","949","63531.78828447817","63531.78828447817","63531.78828447817"
"1919101","950","950","950","63606.687378737355","63606.687378737355","63606.687378737355"
"1929101","951","951","951","63699.738977376604","63699.738977376604","63699.738977376604"
"1936513","952","952","952","63507.21156631662","63507.21156631662","63507.21156631662"
"1946513","953","953","953","63615.019966824184","63615.019966824184","63615.019966824184"
"1954226","954","954","954","63468.66328161921","63468.66328161921","63468.66328161921"
"1964226","955","955","955","63561.6745856092","63561.6745856092","63561.6745856092"
"1974226","956","956","956","63636.958624499384","63636.958624499384","63636.958624499384"
"1984226","957","957","957","63720.26944672657","63720.26944672657","63720.26944672657"
"1994226","958","958","958","63764.74794060524","63764.74794060524","63764.74794060524"
"2004226","959","959","959","63821.60860107341","63821.60860107341","63821.60860107341"
"2014226","960","960","960","63857.44952638883","63857.44952638883","63857.44952638883"
"2024226","961","961","961","63898.12957683043","63898.12957683043","63898.12957683043"
"2034226","962","962","962","63982.54948816006","63982.54948816006","63982.54948816006"
"2044226","963","963","963","64103.481157459246","64103.481157459246","64103.481157459246"
"2054226","964","964","964","64085.766246410516","64085.766246410516","64085.766246410516"
"2064226","965","965","965","64056.71174967851","64056.71174967851","64056.71174967851"
"2074226","966","966","966","64082.9318641532","64082.9318641532","64082.9318641532"
"2084226","967","967","967","64034.16586734319","64034.16586734319","64034.16586734319"
"2094226","968","968","968","63922.1480361182","63922.1480361182","63922.1480361182"
"2104226","969","969","969","63908.79345670711","63908.79345670711","63908.79345670711"
"2114226","970","970","970","63942.26845069056","63942.26845069056","63942.26845069056"
"2124226","971","971","971","64242.171766338106","64242.171766338106","64242.171766338106"
"2134226","972","972","972","64675.72383429363","64675.72383429363","64675.72383429363"
"2144226","973","973","973","65121.164605273676","65121.164605273676","65121.164605273676"
"2154226","974","974","974","65497.52898258106","65497.52898258106","65497.52898258106"
"2164229","975","975","975","65384.800454779855","65384.800454779855","65384.800454779855"
"2174229","976","976","976","65565.81411747249","65565.81411747249","65565.81411747249"
"2184229","977","977","977","65843.21848315332","65843.21848315332","65843.21848315332"
"2194229","978","978","978","65945.16154708834","65945.16154708834","65945.16154708834"
"2204229","979","979","979","66197.58980291245","66197.58980291245","66197.58980291245"
"2214229","980","980","980","66559.50947869188","66559.50947869188","66559.50947869188"
"2224229","981","981","981","66679.7468647968","66679.7468647968","66679.7468647968"
"2234229","982","982","982","67155.50198807153","67155.50198807153","67155.50198807153"
"2244229","983","983","983","67436.22365284422","67436.22365284422","67436.22365284422"
"2254229","984","984","984","67793.55170974054","67793.55170974054","67793.55170974054"
"2264229","985","985","985","68237.53697824966","68237.53697824966","68237.53697824966"
"2274229","986","986","986","68649.02926512477","68649.02926512477","68649.02926512477"
"2284229","987","987","987","69019.41975970467","69019.41975970467","69019.41975970467"
"2294229","988","988","988","69432.15081726317","69432.15081726317","69432.15081726317"
"2304229","989","989","989","69904.495111036","69904.495111036","69904.495111036"
"2314229","990","990","990","70256.7202954806","70256.7202954806","70256.7202954806"
"2324229","991","991","991","71271.73498402949","71271.73498402949","71271.73498402949"
"2334229","992","992","992","71669.67857350704","71669.67857350704","71669.67857350704"
"2344229","993","993","993","72026.25328751603","72026.25328751603","72026.25328751603"
"2354229","994","994","994","72327.36665614949","72327.36665614949","72327.36665614949"
"2364229","995","995","995","72579.10611341018","72579.10611341018","72579.10611341018"
"2374229","996","996","996","72961.60522179418","72961.60522179418","72961.60522179418"
"2384229","997","997","997","73380.89902728953","73380.89902728953","73380.89902728953"
"2394229","998","998","998","73802.80956339333","73802.80956339333","73802.80956339333"
"2404229","999","999","999","74267.24595352693","74267.24595352693","74267.24595352693"
"2414232","1000","1000","1000","74714.42575002427","74714.42575002427","74714.42575002427"
"2424232","1001","1001","1001","75082.43204339388","75082.43204339388","75082.43204339388"
"2434232","1002","1002","1002","75724.90662504191","75724.90662504191","75724.90662504191"
"2444232","1003","1003","1003","75964.285498866","75964.285498866","75964.285498866"
"2454232","1004","1004","1004","76484.65476763678","76484.65476763678","76484.65476763678"
"2464232","1005","1005","1005","76846.52407277946","76846.52407277946","76846.52407277946"
"2474232","1006","1006","1006","77204.83092680464","77204.83092680464","77204.83092680464"
"2484232","1007","1007","1007","77569.49256073091","77569.49256073091","77569.49256073091"
"2494232","1008","1008","1008","78003.09483552189","78003.09483552189","78003.09483552189"
"2504232","1009","1009","1009","78435.93834644096","78435.93834644096","78435.93834644096"
"2514232","1010","1010","1010","78851.33787641204","78851.33787641204","78851.33787641204"
"2523162","1011","1011","1011","79027.74282032285","79027.74282032285","79027.74282032285"
"2533162","1012","1012","1012","79393.45534896204","79393.45534896204","79393.45534896204"
"2543162","1013","1013","1013","79750.49465550447","79750.49465550447","79750.49465550447"
"2547346","1014","1014","1014","79196.50370935528","79196.50370935528","79196.50370935528"
"2557346","1015","1015","1015","79693.29011233665","79693.29011233665","79693.29011233665"
"2566442","1016","1016","1016","79943.80595104794","79943.80595104794","79943.80595104794"
"2576442","1017","1017","1017","80449.19253621539","80449.19253621539","80449.19253621539"
"2586442","1018","1018","1018","81056.88764542148","81056.88764542148","81056.88764542148"
"2596442","1019","1019","1019","81180.80428126652","81180.80428126652","81180.80428126652"
"2606442","1020","1020","1020","81678.67136668287","81678.67136668287","81678.67136668287"
"2616442","1021","1021","1021","81858.22173040861","81858.22173040861","81858.22173040861"
"2626442","1022","1022","1022","81845.10923665001","81845.10923665001","81845.10923665001"
"2636442","1023","1023","1023","81794.5090123692","81794.5090123692","81794.5090123692"
"2646442","1024","1024","1024","81914.62494683528","81914.62494683528","81914.62494683528"
"2656445","1025","1025","1025","82502.0960528532","82502.0960528532","82502.0960528532"
"2666445","1026","1026","1026","82705.77841501159","82705.77841501159","82705.77841501159"
"2676445","1027","1027","1027","82905.77057487682","82905.77057487682","82905.77057487682"
"2686445","1028","1028","1028","83271.39061904667","83271.39061904667","83271.39061904667"
"2696445","1029","1029","1029","83470.71552429465","83470.71552429465","83470.71552429465"
"2706445","1030","1030","1030","83513.46410467272","83513.46410467272","83513.46410467272"
"2716445","1031","1031","1031","83825.5682268858","83825.5682268858","83825.5682268858"
"2726445","1032","1032","1032","83814.06527518894","83814.06527518894","83814.06527518894"
"2736445","1033","1033","1033","83756.59663018909","83756.59663018909","83756.59663018909"
"2746445","1034","1034","1034","83385.49821909594","83385.49821909594","83385.49821909594"
"2756445","1035","1035","1035","83232.85371017393","83232.85371017393","83232.85371017393"
"2766445","1036","1036","1036","83276.93670014372","83276.93670014372","83276.93670014372"
"2776445","1037","1037","1037","83272.35694397184","83272.35694397184","83272.35694397184"
"2786445","1038","1038","1038","83081.01656063143","83081.01656063143","83081.01656063143"
"2796445","1039","1039","1039","82965.65511551098","82965.65511551098","82965.65511551098"
"2806445","1040","1040","1040","82926.49795103628","82926.49795103628","82926.49795103628"
"2816445","1041","1041","1041","82882.30039993447","82882.30039993447","82882.30039993447"
"2826445","1042","1042","1042","82784.85160257043","82784.85160257043","82784.85160257043"
"2836445","1043","1043","1043","82878.02140626042","82878.02140626042","82878.02140626042"
"2846445","1044","1044","1044","82992.03701501309","82992.03701501309","82992.03701501309"
"2856445","1045","1045","1045","83163.6885829746","83163.6885829746","83163.6885829746"
"2866445","1046","1046","1046","83210.7551480148","83210.7551480148","83210.7551480148"
"2876445","1047","1047","1047","83234.84146664366","83234.84146664366","83234.84146664366"
"2886445","1048","1048","1048","83253.47636295865","83253.47636295865","83253.47636295865"
"2896445","1049","1049","1049","83195.96670476854","83195.96670476854","83195.96670476854"
"2906448","1050","1050","1050","83124.34819732762","83124.34819732762","83124.34819732762"
"2916448","1051","1051","1051","83183.94335177074","83183.94335177074","83183.94335177074"
"2926448","1052","1052","1052","83261.6402760639","83261.6402760639","83261.6402760639"
"2936448","1053","1053","1053","83480.00145324298","83480.00145324298","83480.00145324298"
"2946448","1054","1054","1054","83674.4383414126","83674.4383414126","83674.4383414126"
"2956448","1055","1055","1055","83699.80054321818","83699.80054321818","83699.80054321818"
"2966448","1056","1056","1056","83806.23926217247","83806.23926217247","83806.23926217247"
"2976448","1057","1057","1057","83886.3474754668","83886.3474754668","83886.3474754668"
"2986448","1058","1058","1058","83880.40514434857","83880.40514434857","83880.40514434857"
"2996448","1059","1059","1059","83941.92061351737","83941.92061351737","83941.92061351737"
"3006448","1060","1060","1060","84003.4740677991","84003.4740677991","84003.4740677991"
"3016448","1061","1061","1061","84296.58797998494","84296.58797998494","84296.58797998494"
"3026448","1062","1062","1062","84369.9927776209","84369.9927776209","84369.9927776209"
"3036448","1063","1063","1063","84359.46952643064","84359.46952643064","84359.46952643064"
"3046448","1064","1064","1064","85447.31359484457","85447.31359484457","85447.31359484457"
"3056448","1065","1065","1065","85451.68541208102","85451.68541208102","85451.68541208102"
"3066448","1066","1066","1066","85680.32018210326","85680.32018210326","85680.32018210326"
"3076448","1067","1067","1067","85745.14254560435","85745.14254560435","85745.14254560435"
"3086448","1068","1068","1068","85740.85402110225","85740.85402110225","85740.85402110225"
"3096448","1069","1069","1069","86088.93778463775","86088.93778463775","86088.93778463775"
"3106448","1070","1070","1070","86088.2495361212","86088.2495361212","86088.2495361212"
"3116448","1071","1071","1071","86108.28480856316","86108.28480856316","86108.28480856316"
"3126448","1072","1072","1072","86158.38959769384","86158.38959769384","86158.38959769384"
"3136448","1073","1073","1073","86166.2561480689","86166.2561480689","86166.2561480689"
"3146448","1074","1074","1074","86116.08161327624","86116.08161327624","86116.08161327624"
"3156451","1075","1075","1075","86124.33727672177","86124.33727672177","86124.33727672177"
"3166451","1076","1076","1076","86228.02882172607","86228.02882172607","86228.02882172607"
"3176072","1077","1077","1077","86130.41567159715","86130.41567159715","86130.41567159715"
"3176249","1078","1078","1078","84343.93941161736","84343.93941161736","84343.93941161736"
"3186249","1079","1079","1079","84272.68066999697","84272.68066999697","84272.68066999697"
"3196249","1080","1080","1080","84286.26405552817","84286.26405552817","84286.26405552817"
"3206249","1081","1081","1081","84311.38471147133","84311.38471147133","84311.38471147133"
"3216249","1082","1082","1082","84334.49057090322","84334.49057090322","84334.49057090322"
"3226249","1083","1083","1083","84615.65790451229","84615.65790451229","84615.65790451229"
"3236249","1084","1084","1084","85068.27074052235","85068.27074052235","85068.27074052235"
"3246249","1085","1085","1085","85262.51298205832","85262.51298205832","85262.51298205832"